SN,Time,EO2 - Flow - F202,EO3 - Power,EO3 - Flow - F210,G1 - Vifte,EO5 - AO0 - Power,EO5 - AO1 - Flow - F-EO5,EO5 - AO2 - T1 - T-EO5in,EO5 - AO3 - T2 - T-EO5ut,EO7 - AO0 - Power1,EO7 - AO1 - Flow - F205,EO7 - AO2 - Power2,EO7 - AO3 - T2 - T-EO7ut,Strømmåling JP2,Strømmåling JP3,Strømmåling JP4,T1,T7,T13,T29,T32,T37,T40,T42,T52,T74,T80,T113,T132,T137,T138,T147,T153,T162,T301,T302,TC4 - Ledig 12,TC5 - Ledig 11,TC6 - Ledig 10,TC7 - Ledig 9,TC8 - Ledig 8,TC9 - Ledig 7,TC10 - Ledig 6,TC11 - Ledig 5,TC12 - Ledig 4,TC13 - Ledig 3,TC14 - Ledig 2,TC15 - Ledig 1,Vifte SP,JP1 SP,Y221 SP,Y223,Y224 SP,Y301 SP,Y302 SP,Y303 SP,Y304 SP,AO9 - Ledig 7,AO10 - Ledig 6,AO11 - Ledig 5,AO12 - Ledig 4,AO13 - Ledig 3,AO14 - Ledig 2,AO15 - Ledig 1,Heater ON,JP1 - Power start,JP2 start,JP3 start,JP4 start,JP5 start,JP301 start,Vifte start,JP1 start,DO9 - K10 - Ledig 23,DO10 - Ledig 22,DO11 - Ledig 21,DO12 - Ledig 20,DO13 - Ledig 19,DO14 - Ledig 18,DO15 - Ledig 17,DO16 - Ledig 16,DO17 - Ledig 15,DO18 - Ledig 14,DO19 - Ledig 13,DO20 - Ledig 12,DO21 - Ledig 11,DO22 - Ledig 10,DO23 - Ledig 9,DO24 - Ledig 8,DO25 - Ledig 7,DO26 - Ledig 6,DO27 - Ledig 5,DO28 - Ledig 4,DO29 - Ledig 3,DO30 - Ledig 2,DO31 - Ledig 1,EO8,EO8 - AO1 - Flow - F206,EO8 - AO2 - Power2,EO8 - AO3 - T2 - T-EO8ut,EO1 - AO0 - Power,EO1 - AO1 - Flow - F-EO1,EO1 - AO2 - T1 - T-EO1in,EO1 - AO3 - T2 - T-EO1ut,EO4 - AO0 - Power,EO4 - AO1 - Flow - F-EO4,EO4 - AO2 - T1 - T-EO4in,EO4 - AO3 - T2 - T-EO4ut,AI12 - Ledig 4,AI13 - Ledig 3,AI14 - Ledig 2,AI15 - Ledig 1,,,error
11,11:53:59,0.033098459,0.013117492,86.61552966,68.56685281,2.099123597,498.7796545,44.82890189,40.80077827,-0.047497451,-0.597703457,-0.117809772,31.71622753,0.347059578,0.177000076,0.21601361,44.41505229,40.30074754,43.98326614,35.76943546,26.40213971,21.79951636,28.42395807,28.45323992,26.54778331,26.63733546,24.9798333,39.64560983,39.24056843,40.31669956,39.85299681,32.43665845,37.36560373,40.06634721,37.61916585,46.94831056,-56854.36786,-56854.36786,-56854.36786,-56854.36786,-56854.36786,-56854.36786,-56854.36786,-56854.36786,-56854.36786,-56854.36786,-56854.36786,-56854.36786,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958122849,104.4536322,1.901031733,26.98946178,2.294815779,462.4352753,44.96940136,40.6587249,1.987538338,106.7218557,44.40592825,26.96869075,-1.31E-08,-7.34E-08,-6.03E-08,-1.10E-07,,,5.0201667
12,11:54:00,0.036147237,0.00962615,86.62064373,68.61205995,2.099221945,498.793669,44.8283118,40.79759181,-0.047841668,-0.60134232,-0.11664927,31.71551943,0.347507715,0.177058101,0.222353101,44.43669274,40.32633183,43.96313572,35.76909484,26.41843318,21.79939588,28.73903611,28.466513,26.55290547,26.64154528,24.99045966,39.64505002,39.311941,40.33209204,39.85620711,32.44104303,37.36125812,40.03054767,37.60034293,46.99346375,-56852.07397,-56852.07397,-56852.07397,-56852.07397,-56852.07397,-56852.07397,-56852.07397,-56852.07397,-56852.07397,-56852.07397,-56852.07397,-56852.07397,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.956868917,104.4493049,1.899084449,26.99015021,2.2951895,487.4256626,44.90876019,40.69788694,1.986908913,106.7184135,44.40616429,26.96890712,-3.67E-08,-4.98E-08,-3.15E-08,-9.97E-08,,,5.00954034
13,11:54:01,0.035655499,0.012961775,86.61848009,68.5646072,2.096920609,498.8039955,44.82939363,40.80022752,-0.046858191,-0.613439083,-0.116983652,31.71886325,0.347524434,0.177093834,0.216708601,44.43859349,40.31717066,43.99956953,35.74598589,26.40490402,21.78642468,28.45485749,28.48027895,26.54462164,26.6426047,24.9880932,39.62988624,39.39244234,40.33799614,39.84570676,32.43938834,37.37286548,40.0491864,37.59412356,47.09536136,-56853.85395,-56853.85395,-56853.85395,-56853.85395,-56853.85395,-56853.85395,-56853.85395,-56853.85395,-56853.85395,-56853.85395,-56853.85395,-56853.85395,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957213134,104.4519603,1.8994385,26.99036658,2.295268178,487.4264002,44.90868151,40.69753289,1.987813711,106.727019,44.40614462,26.96880877,-8.92E-08,-3.15E-08,-8.39E-08,-7.61E-08,,,5.0119068
14,11:54:02,0.040277839,0.009658933,86.62320077,68.45072061,2.097589374,498.7894893,44.82935429,40.79833925,-0.047120452,-0.605079532,-0.116413236,31.71461463,0.347487062,0.17697221,0.211148351,44.52260852,40.30617236,43.98359273,35.74047593,26.41364806,21.78719778,28.28898536,28.482857,26.55700929,26.63699025,24.98566016,39.63218435,39.33569615,40.35269719,39.83358924,32.43631736,37.36192279,40.05736623,37.59922516,47.03259639,-56855.13174,-56855.13174,-56855.13174,-56855.13174,-56855.13174,-56855.13174,-56855.13174,-56855.13174,-56855.13174,-56855.13174,-56855.13174,-56855.13174,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957516372,104.4511735,1.899163127,26.98879302,2.295346856,487.4261543,44.90860283,40.69770992,1.988089085,106.7255437,44.40586925,26.96867108,-5.25E-09,-1.31E-08,-2.62E-09,-4.46E-08,,,5.01433984
15,11:54:03,0.022476912,0.013076514,86.62801981,68.52390766,2.098808885,498.7562969,44.82813478,40.79715908,-0.047038496,-0.604489446,-0.116727948,31.71465397,0.347566724,0.177114815,0.224360049,44.72299752,40.31575249,43.94977312,35.73605754,26.42031346,21.80198515,28.64766362,28.46520757,26.56298905,26.65390539,25.00126229,39.62780054,39.35461816,40.35939649,39.84517429,32.44132413,37.37590607,40.05221067,37.57934115,46.95164,-56853.83634,-56853.83634,-56853.83634,-56853.83634,-56853.83634,-56853.83634,-56853.83634,-56853.83634,-56853.83634,-56853.83634,-56853.83634,-56853.83634,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957442611,104.4414371,1.90071702,26.99148774,2.295445204,487.4278754,44.90799308,40.69816232,1.987951398,106.7316905,44.40594792,26.96821868,-6.82E-08,-2.10E-08,-4.20E-08,-4.20E-08,,,4.99873771
16,11:54:04,0.026410818,0.011429191,86.61248088,68.62125546,2.098710537,491.7743504,44.77762341,40.83663583,-0.046751648,-0.603112578,-0.116845965,31.71278536,0.347664416,0.177019089,0.215637267,44.79213622,40.30707351,43.94071667,35.72193133,26.42118582,21.78813405,28.41999744,28.4617636,26.56659571,26.66525776,25.00030819,39.63086815,39.42272292,40.36423187,39.83737419,32.44803869,37.37123059,40.04866864,37.56976647,46.74036981,-56854.33072,-56854.33072,-56854.33072,-56854.33072,-56854.33072,-56854.33072,-56854.33072,-56854.33072,-56854.33072,-56854.33072,-56854.33072,-56854.33072,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957573742,104.447633,1.899123788,26.98877335,2.295405865,487.4241874,44.9086225,40.69741488,1.987479329,106.7272648,44.40643966,26.9692415,-4.98E-08,-2.36E-08,-2.88E-08,-2.10E-08,,,4.99969181
17,11:54:05,0.021100044,0.012584776,86.61208749,68.52051467,2.097825408,491.8036088,44.77959037,40.83809137,-0.047202408,-0.604882836,-0.118832588,31.7150867,0.347576231,0.176835507,0.212493092,44.90374329,40.30913387,43.98653267,35.72333998,26.4264969,21.78659165,28.45411419,28.46841395,26.56278998,26.66805999,25.00792144,39.63315315,39.45186393,40.37670381,39.83921472,32.44562983,37.37230949,40.03533294,37.56104259,46.63160165,-56853.97754,-56853.97754,-56853.97754,-56853.97754,-56853.97754,-56853.97754,-56853.97754,-56853.97754,-56853.97754,-56853.97754,-56853.97754,-56853.97754,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957836002,104.4418305,1.899694204,26.98881269,2.294973135,487.432301,44.90877986,40.69737554,1.987046599,106.7174301,44.40661669,26.96851373,2.36E-08,-7.87E-08,1.84E-08,-7.08E-08,,,4.99207856
18,11:54:06,0.011265278,0.011814386,86.62487268,68.6525628,2.097373009,491.7684495,44.77766275,40.83687186,-0.047194213,-0.606063008,-0.117022991,30.83646834,0.347868651,0.176947623,0.223437548,45.00888353,40.3051346,43.99465932,35.70722816,26.42922069,21.7817459,28.35172209,28.49949727,26.56938695,26.6543783,25.00379451,39.6315889,39.2396361,40.37558493,39.82944574,32.44786956,37.36652435,40.04154928,37.56216596,46.18264958,-56855.06498,-56855.06498,-56855.06498,-56855.06498,-56855.06498,-56855.06498,-56855.06498,-56855.06498,-56855.06498,-56855.06498,-56855.06498,-56855.06498,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957819611,104.4410437,1.900067925,26.98979616,2.294894457,487.4239415,44.90879953,40.69782794,1.987479329,106.7299694,44.40675437,26.96859241,-7.61E-08,-3.93E-08,-7.34E-08,-7.08E-08,,,4.99620549
19,11:54:07,0.011265278,0.011814386,86.62487268,68.6525628,2.097373009,491.7684495,44.77766275,40.83687186,-0.047194213,-0.606063008,-0.117022991,30.83646834,0.347868651,0.176947623,0.223437548,44.94640089,40.3054356,44.00089644,35.69970517,26.45939035,21.78459077,28.5740165,28.4750661,26.57790011,26.67086409,25.0054769,39.61525079,39.32141646,40.37920878,39.82908172,32.44524888,37.36286943,40.03170699,37.54425409,46.37764943,-56852.82528,-56852.82528,-56852.82528,-56852.82528,-56852.82528,-56852.82528,-56852.82528,-56852.82528,-56852.82528,-56852.82528,-56852.82528,-56852.82528,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957819611,104.4410437,1.900067925,26.98979616,2.294894457,487.4239415,44.90879953,40.69782794,1.987479329,106.7299694,44.40675437,26.96859241,-7.61E-08,-3.93E-08,-7.34E-08,-7.08E-08,,,4.9945231
20,11:54:08,0.020411611,0.011576712,86.61267757,68.61212552,2.097353339,491.7630404,44.77903962,40.83846509,-0.046768039,-0.613439083,-0.118026137,30.8350718,0.348024696,0.17706728,0.216227025,44.90413508,40.30288252,43.99550285,35.67252881,26.45106547,21.78239857,28.45588115,28.44362391,26.57208395,26.66846656,25.00352823,39.6100318,39.31219843,40.38285876,39.8212037,32.44963341,37.37243552,40.03213313,37.53955817,46.5164034,-56854.54811,-56854.54811,-56854.54811,-56854.54811,-56854.54811,-56854.54811,-56854.54811,-56854.54811,-56854.54811,-56854.54811,-56854.54811,-56854.54811,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.956819743,104.4513702,1.951169372,27.01890707,2.294953465,487.4308258,44.90877986,40.69826066,1.888403893,102.7476266,44.41747427,27.00987875,-5.25E-09,2.10E-08,2.62E-09,-5.25E-08,,,4.99647177
21,11:54:09,0.037327409,0.011888146,86.63451076,68.48956794,2.097353339,491.7679578,44.77927566,40.83693087,-0.04716143,-0.604784489,-0.115115047,30.83245575,0.34821713,0.176894844,0.211126387,44.84413175,40.30658449,43.96134715,35.67470006,26.4437051,21.79292035,28.4658022,28.48759161,26.58386711,26.67819689,25.00117535,39.62505387,39.30303175,40.38168664,39.83200586,32.44979297,37.36522811,40.0344964,37.53257598,46.48940967,-56854.43271,-56854.43271,-56854.43271,-56854.43271,-56854.43271,-56854.43271,-56854.43271,-56854.43271,-56854.43271,-56854.43271,-56854.43271,-56854.43271,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057576925,105.4536313,1.997373104,27.02057898,2.295405865,487.4224663,44.90852416,40.698241,1.887479424,102.7392671,44.41686451,27.00885594,-2.62E-08,-6.56E-08,-6.29E-08,-4.20E-08,,,4.99882465
22,11:54:10,0.031623244,0.011461973,86.63008511,68.65326762,2.098651528,491.8009043,44.78075087,40.83824873,-0.047235191,-0.60134232,-0.115056038,30.83548486,0.347859472,0.176993191,0.225130111,44.80183149,40.31020884,43.98825965,35.67053115,26.45472779,21.78402545,28.17503647,28.47496263,26.59488656,26.68693594,25.01771848,39.6213618,39.33752061,40.3923991,39.82654116,32.44672208,37.3690618,40.02279201,37.51190043,46.63519608,-56853.01199,-56853.01199,-56853.01199,-56853.01199,-56853.01199,-56853.01199,-56853.01199,-56853.01199,-56853.01199,-56853.01199,-56853.01199,-56853.01199,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057863772,105.4512709,1.997176409,27.02012658,2.195878029,480.4545343,45.40903509,40.75833142,1.888226867,102.7365625,44.41735625,27.01033115,-1.57E-08,-7.08E-08,-3.67E-08,-4.46E-08,,,4.98228152
23,11:54:11,0.028771162,0.013248622,86.61798835,68.527022,2.097156644,491.7711541,44.78025913,40.83724558,-0.047071278,-0.605866313,-0.116432905,30.83682239,0.347962409,0.177025318,0.214909822,44.76379013,40.30572629,43.94223865,35.65683714,26.45444696,21.78880605,28.55525199,28.50441565,26.58868122,26.68255441,25.00577687,39.61532002,39.39828996,40.38813881,39.81695349,32.44081676,37.37392082,40.01432415,37.50873708,47.01856755,-56854.48223,-56854.48223,-56854.48223,-56854.48223,-56854.48223,-56854.48223,-56854.48223,-56854.48223,-56854.48223,-56854.48223,-56854.48223,-56854.48223,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057511359,105.4481238,1.999123693,27.01815963,2.196310759,480.4496169,45.40895641,40.75726926,1.887754798,102.737546,44.41666782,27.01015413,-3.15E-08,-1.05E-07,-1.15E-07,-9.70E-08,,,4.99422313
24,11:54:12,0.044801831,0.012478232,86.61493957,68.55987012,2.099516988,491.7873815,44.77872491,40.83683252,-0.047251582,-0.609505177,-0.116393566,30.83652735,0.348050267,0.176834524,0.211938411,44.69922373,40.29642266,43.93718135,35.64744587,26.45194159,21.78420414,28.34847075,28.50396364,26.59027822,26.66136811,25.00646467,39.59735059,39.32548348,40.39190651,39.81784245,32.44239448,37.38107065,40.01500724,37.4947182,46.65486233,-56853.9929,-56853.9929,-56853.9929,-56853.9929,-56853.9929,-56853.9929,-56853.9929,-56853.9929,-56853.9929,-56853.9929,-56853.9929,-56853.9929,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057790011,105.4424196,1.998533607,27.0202446,2.196448445,480.449371,45.40903509,40.75809538,1.88808918,102.7429551,44.41670716,27.00989842,-1.34E-07,-7.61E-08,-8.92E-08,-9.97E-08,,,4.99353533
25,11:54:13,0.033688545,0.013322383,86.11061275,68.56613159,2.096586227,491.7699248,44.78006244,40.83903551,-0.0472188,-0.60684979,-0.116904974,30.83656669,0.347834557,0.176941067,0.224843591,44.72713036,40.29067605,43.95259252,35.64723637,26.46130126,21.78099599,28.16568819,28.50375104,26.60669894,26.6814316,25.01951078,39.60934556,39.36634254,40.40343938,39.82073953,32.45343941,37.3787176,40.01710035,37.5021694,46.22901105,-56854.26137,-56854.26137,-56854.26137,-56854.26137,-56854.26137,-56854.26137,-56854.26137,-56854.26137,-56854.26137,-56854.26137,-56854.26137,-56854.26137,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057331055,105.4534346,1.998415589,27.0195365,2.196822166,480.455026,45.40895641,40.75789869,1.887892485,102.7390212,44.41690385,27.00960338,2.62E-08,-9.97E-08,-7.34E-08,-2.88E-08,,,4.98048922
26,11:54:14,0.020116568,0.013625622,86.1063838,68.5929969,2.097707391,494.7675616,44.78090823,40.81938565,-0.046727061,-0.603505969,-0.117436051,30.83644867,0.347680151,0.176939428,0.215341896,44.71820455,40.29186332,43.96036985,35.62070169,26.47346318,21.77808601,28.37240447,28.48363255,26.59766612,26.69062625,25.00953329,39.60654086,39.42612975,40.40462639,39.81616182,32.45216946,37.37340033,40.02599904,37.48526711,46.23188869,-56854.76168,-56854.76168,-56854.76168,-56854.76168,-56854.76168,-56854.76168,-56854.76168,-56854.76168,-56854.76168,-56854.76168,-56854.76168,-56854.76168,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057396621,105.4524511,1.999418736,27.01878905,2.196035385,480.4474041,45.40925145,40.75809538,1.887499094,102.7422175,44.41668749,27.00905263,-3.67E-08,1.84E-08,2.10E-08,-2.88E-08,,,4.99046671
27,11:54:15,0.023853779,0.011601299,86.10284328,68.6508581,2.098041773,494.7609231,44.77803648,40.81879556,-0.046809018,-0.607734919,-0.117888451,30.8336556,0.347650647,0.176728308,0.224854738,44.78199576,40.28665048,43.94595662,35.62617521,26.47129164,21.77451164,28.54978346,28.48487465,26.6093948,26.67774792,25.01512835,39.59732717,39.41913225,40.39764259,39.80872624,32.44732331,37.37263411,40.00705866,37.4697949,46.25828792,-56854.39473,-56854.39473,-56854.39473,-56854.39473,-56854.39473,-56854.39473,-56854.39473,-56854.39473,-56854.39473,-56854.39473,-56854.39473,-56854.39473,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057740837,105.4483205,1.998061538,27.01904476,2.196035385,480.4506004,45.40858269,40.75758398,1.888403893,102.7417257,44.41743493,27.00964272,-6.29E-08,-5.77E-08,-2.62E-09,-5.77E-08,,,4.98487165
28,11:54:16,0.029852986,0.012961775,86.10805571,68.56183708,2.098474503,494.7975576,44.77931499,40.81673026,-0.046915561,-0.612848997,-0.118006468,30.83697975,0.347526729,0.176793218,0.210902482,44.82614787,40.30040232,44.02471112,35.61813855,26.47746098,21.77613856,28.24674024,28.49533044,26.6087266,26.67229541,25.01125716,39.60266705,39.02014125,40.40075877,39.81206786,32.45094035,37.37658826,40.01498228,37.47040593,46.76640982,-56854.23402,-56854.23402,-56854.23402,-56854.23402,-56854.23402,-56854.23402,-56854.23402,-56854.23402,-56854.23402,-56854.23402,-56854.23402,-56854.23402,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057044208,105.451566,1.998159885,27.02048063,2.19625175,480.4557636,45.40905476,40.75766265,1.887361407,102.7387753,44.41696286,27.00887561,-2.88E-08,-3.41E-08,1.31E-08,-4.98E-08,,,4.98874284
29,11:54:17,0.041359663,0.010822713,86.1336261,68.62666458,2.097254992,494.7773963,44.78063285,40.81832349,-0.047456473,-0.613439083,-0.116688609,31.35735691,0.347126782,0.176900744,0.214488566,44.85067712,40.30432681,43.99693658,35.59995744,26.47055785,21.76801555,28.57923477,28.51478386,26.6059269,26.674964,25.00707627,39.59239729,39.01874474,40.38984085,39.7995846,32.44097062,37.36063538,40.00310431,37.45779852,46.62517303,-56853.46543,-56853.46543,-56853.46543,-56853.46543,-56853.46543,-56853.46543,-56853.46543,-56853.46543,-56853.46543,-56853.46543,-56853.46543,-56853.46543,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056888491,105.4622859,1.996527314,27.02105105,2.195976377,480.451338,45.40877938,40.75842977,1.887990832,102.7360708,44.41741526,27.01025248,-5.77E-08,-1.31E-08,5.25E-09,-7.61E-08,,,4.99292373
30,11:54:18,0.041359663,0.010822713,86.1336261,68.62666458,2.097254992,494.7773963,44.78063285,40.81832349,-0.047456473,-0.613439083,-0.116688609,31.35735691,0.347126782,0.176900744,0.214488566,44.87362844,40.32504906,44.07094731,35.6005237,26.48344273,21.77780628,28.65854556,28.5119541,26.62609944,26.68715989,25.02983147,39.59717458,39.11014974,40.40369267,39.80724304,32.46540256,37.37371388,40.01389662,37.45349392,46.40296771,-56855.12709,-56855.12709,-56855.12709,-56855.12709,-56855.12709,-56855.12709,-56855.12709,-56855.12709,-56855.12709,-56855.12709,-56855.12709,-56855.12709,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056888491,105.4622859,1.996527314,27.02105105,2.195976377,480.451338,45.40877938,40.75842977,1.887990832,102.7360708,44.41741526,27.01025248,-5.77E-08,-1.31E-08,5.25E-09,-7.61E-08,,,4.97016853
31,11:54:19,0.032803416,0.011797994,86.11680865,68.60420853,2.097156644,494.7587103,44.77923632,40.81708431,-0.047522038,-0.607636571,-0.117593408,31.35676682,0.347271681,0.176929921,0.215154052,44.92378998,40.34996754,44.11679054,35.59213082,26.50018929,21.77814624,28.47325121,28.54156573,26.62392956,26.70002644,25.03268388,39.59794599,39.34805599,40.41376632,39.81289322,32.45965706,37.37263107,40.01060267,37.43636714,46.51812739,-56854.09806,-56854.09806,-56854.09806,-56854.09806,-56854.09806,-56854.09806,-56854.09806,-56854.09806,-56854.09806,-56854.09806,-56854.09806,-56854.09806,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057175338,108.4589392,1.997904181,27.04968989,2.195622325,480.4599434,45.41045129,40.80701351,1.987184286,106.7265272,44.41751361,27.01782525,2.36E-08,-1.29E-07,-5.25E-08,-7.08E-08,,,4.96731612
